"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","0","test_nested_steps","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
"","1","test_issue_link","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1206","test_invalid_credentials","tests","Tue Nov 12 13:16:30 GMT 2024","passed","Tue Nov 12 13:16:31 GMT 2024","TestLogin","login_test","",""
"","0","test_attach_body","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
" Tbd ","1396","test_valid_credentials","tests","Tue Nov 12 13:16:27 GMT 2024","passed","Tue Nov 12 13:16:29 GMT 2024","TestLogin","login_test","",""
"","0","test_testcase_link","tests","Tue Nov 12 13:16:21 GMT 2024","passed","Tue Nov 12 13:16:21 GMT 2024","TestAllureOptions","allure_test","",""
