"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","1","test_class_method_as_step","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_file","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1547","test_valid_credentials","tests","Sat Mar 08 13:06:18 GMT 2025","passed","Sat Mar 08 13:06:20 GMT 2025","TestLogin","login_test","",""
"","0","test_attach_body","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1222","test_invalid_credentials","tests","Sat Mar 08 13:06:21 GMT 2025","passed","Sat Mar 08 13:06:22 GMT 2025","TestLogin","login_test","",""
"","0","test_testcase_link","tests","Sat Mar 08 13:06:06 GMT 2025","passed","Sat Mar 08 13:06:06 GMT 2025","TestAllureOptions","allure_test","",""
