"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
" Tbd ","1194","test_valid_credentials","tests","Fri Apr 24 14:26:05 UTC 2026","passed","Fri Apr 24 14:26:06 UTC 2026","TestLogin","login_test","",""
"Tbd","0","test_inline_step","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
"Tbd","0","test_class_method_as_step","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
" Tbd ","1183","test_invalid_credentials","tests","Fri Apr 24 14:26:07 UTC 2026","passed","Fri Apr 24 14:26:08 UTC 2026","TestLogin","login_test","",""
"Tbd","0","test_nested_steps","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_testcase_link","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
"","1","test_attach_body_with_default_kwargs","tests","Fri Apr 24 14:26:03 UTC 2026","passed","Fri Apr 24 14:26:03 UTC 2026","TestAllureOptions","allure_test","",""
