"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
" Tbd ","2186","test_valid_credentials","tests","Thu Aug 28 13:21:48 UTC 2025","passed","Thu Aug 28 13:21:50 UTC 2025","TestLogin","login_test","",""
"","0","test_testcase_link","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","1","test_class_method_as_step","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
"","1","test_attach_body_with_default_kwargs","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
"","0","test_issue_link","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_reusable_step","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
" Tbd ","1272","test_invalid_credentials","tests","Thu Aug 28 13:21:51 UTC 2025","passed","Thu Aug 28 13:21:52 UTC 2025","TestLogin","login_test","",""
"Tbd","0","test_nested_steps","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Thu Aug 28 13:21:21 UTC 2025","passed","Thu Aug 28 13:21:21 UTC 2025","TestAllureOptions","allure_test","",""
