"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tbd","1","test_reusable_step","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_custom_link","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1246","test_invalid_credentials","tests","Fri Jan 03 13:14:49 GMT 2025","passed","Fri Jan 03 13:14:50 GMT 2025","TestLogin","login_test","",""
"Tbd","0","test_class_method_as_step","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_link","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
"","1","test_issue_link","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_file","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_nested_steps","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
"Tbd","0","test_inline_step","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
"","0","test_attach_body_with_default_kwargs","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
" Tbd ","1269","test_valid_credentials","tests","Fri Jan 03 13:14:46 GMT 2025","passed","Fri Jan 03 13:14:48 GMT 2025","TestLogin","login_test","",""
"","0","test_testcase_link","tests","Fri Jan 03 13:14:45 GMT 2025","passed","Fri Jan 03 13:14:45 GMT 2025","TestAllureOptions","allure_test","",""
